Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
05/24/2022,0.07618,0.08313,0.07593,0.08064,2130235212.3,1653436799999000000,171029374.554859,376435,1076233042.1,86365933.791908,0
05/25/2022,0.08064,0.08836,0.07981,0.0847,1645020316.9,1653523199999000000,136272182.501533,319419,852400880.5,70650386.742826,0
05/26/2022,0.0847,0.08656,0.07881,0.08223,2965533838.9,1653609599999000000,245607591.120249,507456,1421787828.1,117795568.824333,0
05/27/2022,0.08224,0.08402,0.07835,0.08083,2092463683.8,1653695999999000000,168891737.73741,368246,1023994468.3,82671754.532805,0
05/28/2022,0.08083,0.08273,0.07899,0.08118,915885334.4,1653782399999000000,74226144.595497,191423,461923379.4,37443644.373099,0
05/29/2022,0.08117,0.08233,0.07813,0.08055,836187351.9,1653868799999000000,67403911.607915,175248,419365445.7,33818451.213118,0
05/30/2022,0.08054,0.0844,0.08016,0.08325,1214901677.1,1653955199999000000,100506045.401129,227408,651371846.2,53900730.564691,0
05/31/2022,0.08324,0.08453,0.07933,0.08441,1489663603.0,1654041599999000000,121109687.354579,252868,771189213.4,62698191.700686,0
06/01/2022,0.08441,0.09222,0.08209,0.08356,3151794233.7,1654127999999000000,274793907.900782,589620,1635422231.5,142706957.784321,0
06/02/2022,0.08356,0.0857,0.0811,0.08432,1529250436.3,1654214399999000000,127351665.77864,278971,752802248.2,62748805.073086,0
06/03/2022,0.08432,0.08645,0.08034,0.0811,1149189440.4,1654300799999000000,95049868.382263,215376,553926647.4,45845363.192632,0
06/04/2022,0.08112,0.08134,0.07627,0.08043,1476276604.6,1654387199999000000,116665192.95391,237480,766924085.9,60617187.373639,0
06/05/2022,0.08043,0.08265,0.07918,0.08151,674949351.8,1654473599999000000,54657390.951808,124692,348726422.3,28240962.003096,0
06/06/2022,0.08151,0.08486,0.08109,0.08161,903182552.7,1654559999999000000,74972936.400609,187709,466099275.1,38711574.593389,0
06/07/2022,0.0816,0.08311,0.07887,0.08186,1122439214.3,1654646399999000000,90812528.27835,195533,578820143.3,46841458.700519,0
06/08/2022,0.08186,0.08266,0.07958,0.08062,822334791.2,1654732799999000000,66493809.044366,152765,413905617.7,33469303.548797,0
06/09/2022,0.08062,0.08196,0.08006,0.08102,572935739.9,1654819199999000000,46448037.412142,103855,299346825.9,24270279.637601,0
06/10/2022,0.08101,0.08161,0.07883,0.07893,806983631.2,1654905599999000000,64757372.610213,131924,413228746.5,33169853.442204,0
06/11/2022,0.07893,0.08035,0.07469,0.0762,1042816900.9,1654991999999000000,80766325.71453,179081,525277381.6,40707223.177129,0
06/12/2022,0.07621,0.07885,0.07411,0.07618,1553234434.2,1655078399999000000,118723111.57638,231867,831170309.0,63568022.216302,0
