Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
05/21/2022,29201.01,29656.18,28947.28,29445.06,20987.13124,1653177599999000000,616194663.9792111,643486,10558.92886,310046148.8025876,0
05/22/2022,29445.07,30487.99,29255.11,30293.94,36158.98748,1653263999999000000,1082530816.01625,862880,18538.10071,555044195.7973803,0
05/23/2022,30293.93,30670.51,28866.35,29109.15,63901.49932,1653350399999000000,1914305818.074519,1328317,30476.66811,913813980.9533184,0
05/24/2022,29109.14,29845.86,28669.0,29654.58,59442.96036,1653436799999000000,1740257602.3067698,946421,29480.07674,863516681.5129281,0
05/25/2022,29654.58,30223.74,29294.21,29542.15,59537.38659,1653523199999000000,1771708175.0718913,985440,28846.96589,858587338.503838,0
05/26/2022,29542.14,29886.64,28019.56,29201.35,94581.65463,1653609599999000000,2759055410.397752,1431112,45206.85416,1319426335.716236,0
05/27/2022,29201.35,29397.66,28282.9,28629.8,90998.5201,1653695999999000000,2626515958.5034895,1321406,43590.05398,1258912486.70486,0
05/28/2022,28629.81,29266.0,28450.0,29031.33,34479.35127,1653782399999000000,994674257.5679232,684423,17561.21465,506633343.6800464,0
05/29/2022,29031.33,29587.78,28839.21,29468.1,27567.34764,1653868799999000000,804777532.6497605,635311,13735.42581,401056725.5655391,0
05/30/2022,29468.1,32222.0,29299.62,31734.22,96785.9476,1653955199999000000,2980527582.4674954,1380410,45024.45633,1384940691.9669578,0
05/31/2022,31734.23,32399.0,31200.01,31801.04,62433.11632,1654041599999000000,1981259117.0115464,1161340,30046.95511,953574564.3261106,0
06/01/2022,31801.05,31982.97,29301.0,29805.83,103395.63382,1654127999999000000,3171191028.249736,1404611,47614.81205,1460767260.6962943,0
06/02/2022,29805.84,30689.0,29594.55,30452.62,56961.42928,1654214399999000000,1711652906.191896,1086183,28555.06607,858193492.4047693,0
06/03/2022,30452.63,30699.0,29282.36,29700.21,54067.44727,1654300799999000000,1615616950.7143807,993769,26583.25141,794354787.3420941,0
06/04/2022,29700.21,29988.88,29485.0,29864.04,25617.90113,1654387199999000000,760874329.4663155,618037,12971.7246,385358236.91577995,0
06/05/2022,29864.03,30189.0,29531.42,29919.21,23139.9281,1654473599999000000,691201528.1600257,604680,11753.51303,351150600.7844381,0
