Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
05/24/2022,1973.33,1993.83,1913.02,1979.41,534096.972,1653436799999000000,1047864199.932369,598082,266945.8146,523855302.585018,0
05/25/2022,1979.4,2022.34,1934.61,1942.63,524786.3091,1653523199999000000,1034922798.422685,600224,262403.8246,517508625.29000497,0
05/26/2022,1942.64,1966.01,1735.0,1792.23,1168740.57514,1653609599999000000,2157585473.515414,1124028,568892.0724,1050063563.9471682,0
05/27/2022,1792.24,1822.26,1703.0,1727.27,1296693.28537,1653695999999000000,2284866824.037575,1226454,636298.35366,1121310214.6769392,0
05/28/2022,1727.26,1808.98,1722.26,1792.22,558271.1818,1653782399999000000,988074924.5510889,645423,274929.0893,486689625.025699,0
05/29/2022,1792.21,1827.4,1759.96,1813.64,432430.611,1653868799999000000,776046677.0579289,447003,220130.2683,394977604.090882,0
05/30/2022,1813.64,2013.0,1803.18,1998.78,814922.8359,1653955199999000000,1557925971.047644,848129,429356.6023,820387228.0040231,0
05/31/2022,1998.78,2016.45,1925.0,1941.9,751103.4226,1654041599999000000,1477853073.767754,791367,372240.6566,732469031.320572,0
06/01/2022,1941.9,1972.58,1763.75,1817.95,1037841.2706,1654127999999000000,1954005475.2304208,973159,502588.515,947207203.239108,0
06/02/2022,1817.96,1853.05,1782.42,1834.08,788784.4017,1654214399999000000,1434781730.184754,793304,393723.5095,716261889.851378,0
06/03/2022,1834.09,1843.91,1737.0,1775.12,741282.5346,1654300799999000000,1319239612.462907,807046,359074.7991,639037260.339931,0
06/04/2022,1775.13,1816.0,1748.43,1804.58,388279.4579,1654387199999000000,689062742.981284,402734,193658.9013,343739405.010212,0
06/05/2022,1804.58,1830.17,1773.05,1806.23,371974.5061,1654473599999000000,670583716.9563911,403935,186891.6989,336909023.979255,0
06/06/2022,1806.22,1920.0,1804.35,1859.84,804250.3567,1654559999999000000,1509754495.64725,817039,405327.2979,760750310.594949,0
06/07/2022,1859.84,1874.98,1725.13,1813.33,1397598.2288,1654646399999000000,2491786694.534087,1225296,693368.6997,1236307195.998481,0
06/08/2022,1813.33,1838.77,1765.28,1791.88,941510.1373,1654732799999000000,1696874614.384348,820627,480434.1803,865687999.8258659,0
06/09/2022,1791.88,1833.0,1777.33,1788.81,535310.9618,1654819199999000000,963245550.8431591,528098,264221.1578,475519035.763693,0
06/10/2022,1788.8,1804.32,1655.93,1662.91,955035.79239,1654905599999000000,1648304410.4463153,990969,456629.3193,788205272.287783,0
06/11/2022,1662.91,1682.21,1496.74,1532.89,1220325.2542,1654991999999000000,1914818053.8337584,1030360,584721.52941,917977346.6833965,0
06/12/2022,1532.89,1547.0,1423.0,1434.84,1563225.37018,1655078399999000000,2311178755.269472,1192382,770513.07795,1139403038.6969228,0
06/13/2022,1434.84,1455.0,1165.45,1209.82,3626351.66536,1655164799999000000,4611744120.817471,3047112,1791798.24942,2278239124.0876274,0
06/14/2022,1209.35,1268.45,1075.8,1208.9,2716493.80131,1655251199999000000,3217818700.1241937,2225812,1348790.33831,1598488294.1562357,0
06/15/2022,1208.9,1250.0,1014.4,1237.52,3114823.13621,1655337599999000000,3493040697.1376567,2868796,1545969.74767,1735187764.941026,0
06/16/2022,1237.53,1257.85,1051.55,1068.5,1447386.8304,1655423999999000000,1649596819.734239,1443117,712044.8573,812156334.522525,0
06/17/2022,1068.5,1118.0,1051.11,1086.94,1220677.9491,1655510399999000000,1329091114.650089,1118997,612161.0345,666616721.780041,0
06/18/2022,1086.93,1097.58,881.56,995.13,2308983.5187,1655596799999000000,2263399396.7537208,1911260,1101942.26213,1080171003.6052585,0
06/19/2022,995.12,1158.62,936.15,1128.53,2018599.4499,1655683199999000000,2092850317.9513967,1796154,1026357.8719,1064868109.350839,0
06/20/2022,1128.53,1170.0,1053.0,1128.24,1721772.9132,1655769599999000000,1910020862.813687,1585055,867678.5867,962585144.220855,0
06/21/2022,1128.24,1194.0,1109.23,1125.85,1306095.3757,1655855999999000000,1500605189.572539,1295971,655284.8532,752977829.693172,0
06/22/2022,1125.86,1127.33,1043.65,1050.19,1306959.8593,1655942399999000000,1420433701.91995,1132300,646031.5713,702291074.911178,0
06/23/2022,1050.19,1155.0,1045.3,1144.72,1278257.0899,1656028799999000000,1415452039.241517,1031001,641656.7356,710456786.5669249,0
06/24/2022,1144.71,1245.43,1132.0,1225.02,1337137.483,1656115199999000000,1589113478.228719,1232149,673998.3259,800669596.490533,0
06/25/2022,1225.02,1256.77,1180.0,1242.36,861986.6177,1656201599999000000,1048516642.219459,824872,437886.335,532658837.55574495,0
06/26/2022,1242.31,1280.0,1194.6,1197.79,884184.273,1656287999999000000,1094067725.453475,812743,437940.2564,542178116.010993,0
06/27/2022,1197.79,1238.93,1172.49,1192.51,868734.2061,1656374399999000000,1047407117.877672,794157,420783.4443,507473498.50435907,0
06/28/2022,1192.51,1237.99,1136.32,1144.05,1104065.2211,1656460799999000000,1314982778.267405,952584,533645.7487,636188942.640824,0
06/29/2022,1144.05,1156.8,1087.42,1100.21,1295517.796,1656547199999000000,1449586742.872254,1145867,652377.6608,730169240.7972819,0
06/30/2022,1100.21,1106.62,998.0,1071.01,1420670.3656,1656633599999000000,1481000138.963289,1180758,701019.9239,730542636.4747939,0
07/01/2022,1071.02,1117.0,1033.44,1059.73,1562255.1439,1656719999999000000,1669000120.550048,1218279,783385.8656,837102080.570035,0
07/02/2022,1059.73,1078.88,1028.29,1067.01,714812.0804,1656806399999000000,752813687.0277101,608900,360116.7187,379291428.477764,0
07/03/2022,1067.01,1088.34,1040.78,1074.26,644746.3337,1656892799999000000,686056543.195206,562962,329544.2186,350649880.771009,0
07/04/2022,1074.26,1160.9,1045.37,1151.0,1150108.9861,1656979199999000000,1266934953.326424,842895,572056.1028,630242868.397467,0
07/05/2022,1151.01,1174.9,1076.34,1132.5,1398961.4495,1657065599999000000,1578654373.510018,1130646,711600.6988,802654486.565431,0
07/06/2022,1132.51,1205.0,1111.44,1186.57,1211768.0757,1657151999999000000,1388074909.874991,1040498,610078.3513,699225684.142216,0
07/07/2022,1186.57,1254.29,1163.18,1237.49,1001316.079,1657238399999000000,1208160386.338313,877397,503991.6385,608408627.11503,0
07/08/2022,1237.49,1276.46,1193.15,1214.04,1189518.3631,1657324799999000000,1466331923.650613,1233964,605091.0349,746050709.076843,0
07/09/2022,1214.03,1235.4,1204.67,1217.02,576337.1809,1657411199999000000,702039918.5469049,716361,285933.8844,348309048.795046,0
07/10/2022,1217.02,1219.95,1153.0,1168.36,1018038.6506,1657497599999000000,1200593502.215751,680105,491394.2049,579379645.601991,0
07/11/2022,1168.37,1171.29,1091.71,1096.4,1201652.3048,1657583999999000000,1370709630.79611,1165044,597646.0363,681716660.921294,0
07/12/2022,1096.37,1098.26,1033.46,1038.58,1261349.6321,1657670399999000000,1347752238.274621,1142194,614931.8525,657086240.9191351,0
07/13/2022,1038.58,1119.18,1006.32,1115.0,2035605.8299,1657756799999000000,2158672347.758078,1423956,1030606.4523,1093421247.313832,0
07/14/2022,1115.01,1214.65,1072.11,1193.42,1605101.9262,1657843199999000000,1816929082.732882,1611421,819667.2647,928967444.421808,0
07/15/2022,1193.42,1287.82,1181.05,1231.25,1466037.2584,1657929599999000000,1794058728.784521,1170632,730397.2075,894408671.9657769,0
07/16/2022,1231.25,1422.91,1191.23,1355.85,1493809.9226,1658015999999000000,1936527899.3254912,1678529,777667.4101,1007657142.354507,0
07/17/2022,1355.84,1387.0,1319.04,1338.65,1246202.8795,1658102399999000000,1687064377.69842,1163593,626408.8792,848289552.8642701,0
07/18/2022,1338.65,1597.47,1336.07,1581.04,2029918.76521,1658188799999000000,2980357374.792685,1750043,1068091.40221,1567562752.768419,0
07/19/2022,1581.03,1631.0,1493.11,1542.32,1846048.6816,1658275199999000000,2856463586.860909,1818358,918478.723,1421417593.986071,0
07/20/2022,1542.33,1620.4,1484.23,1521.58,1351177.4247,1658361599999000000,2109332407.426856,1506300,672453.9477,1050414631.788798,0
07/21/2022,1521.63,1605.98,1463.56,1575.45,1247327.4963,1658447999999000000,1897833300.9977632,1282430,635917.6296,968139590.4215311,0
07/22/2022,1575.45,1650.05,1516.11,1535.27,1170723.0873,1658534399999000000,1865036182.28467,1295899,590259.7573,941037922.80644,0
07/23/2022,1535.27,1596.51,1488.0,1548.67,851284.7339,1658620799999000000,1310964570.189478,950665,423093.9908,651712229.252439,0
07/24/2022,1548.66,1664.34,1545.67,1597.7,1009935.8997,1658707199999000000,1616289077.628875,1238522,511819.2461,819430645.34264,0
07/25/2022,1597.7,1609.55,1435.58,1440.79,1418390.9809,1658793599999000000,2151224738.816661,1407648,690797.6936,1048000398.972793,0
07/26/2022,1440.79,1454.11,1356.17,1449.12,1199643.7408,1658879999999000000,1684928509.399578,1175787,589360.8966,827885085.8846511,0
07/27/2022,1449.12,1644.44,1420.83,1635.74,1513426.0413,1658966399999000000,2305847817.810582,1547390,786958.5056,1199839217.826871,0
07/28/2022,1635.74,1784.79,1593.27,1724.52,1578145.07555,1659052799999000000,2644280824.310781,1719118,801669.85615,1343890731.514361,0
07/29/2022,1724.52,1765.99,1655.02,1721.68,1205266.5703,1659139199999000000,2061258807.226787,1439533,607250.6825,1038603690.653215,0
07/30/2022,1721.68,1744.85,1673.01,1697.0,735132.5286,1659225599999000000,1257726968.665854,1028313,359773.1758,615777525.208922,0
07/31/2022,1697.0,1754.69,1666.0,1678.12,696326.8079,1659311999999000000,1186613538.121665,886708,355783.3479,606331297.189402,0
